10689,0.9982235706368711
10690,0.9923320897041435
10691,0.9661449127824685
10692,0.9351736612692039
10693,0.9718505979071599
10694,0.9673529448243139
10695,0.021797807083527375
10696,0.022643828614140632
10697,0.05098595610229768
10698,0.006107255152423594
10699,0.01549217836106095
10700,0.10308400724784401
10701,0.08494864603915907
10702,0.015986073377838673
10703,0.024043964477399118
10704,0.9898679678532518
10705,0.9926949109271084
10706,0.015136152307901751
10707,0.0037737823893183075
10708,0.007760644719408854
10709,0.9934163017205062
10710,0.03385736443529555
10711,0.03314550366726842
10712,0.9913640106816299
10713,0.015449822521520565
10714,0.003928494260954896
10715,0.020353765620361588
10716,0.991298069029057
10717,0.012682568194189666
10718,0.9652287835496172
10719,0.9929084250987413
10720,0.001420903740140021
10721,0.0072704043185774225
10722,0.991987325710866
10723,0.011498566041355423
10724,0.9883291799661814
10725,0.033844628328016185
10726,0.00848166446923351
10727,0.002408492943417249
10728,0.11067507525742606
10729,0.9736678057717242
10730,0.4537404777375425
10731,0.0002532360757495554
10732,0.01795219673922016
10733,0.01795219673922016
10734,0.011712875429480057
10735,0.9928056578297204
10736,0.9803851329316456
10737,0.9909281597810295
10738,0.961113688323725
10739,0.01682246359075329
10740,0.006264918710309496
10741,0.9795794916352476
10742,0.933559553369758
10743,0.9518205382163194
10744,0.8377974249058824
10745,0.8377974249058824
10746,0.8269529607016602
10747,0.8269529607016602
10748,0.9887334474143415
10749,0.9925157749745784
10750,0.013686220173415928
10751,0.06857484904051206
10752,0.06857484904051206
10753,0.04899232396048866
10754,0.993891331451675
10755,0.9813920399276664
10756,0.978222039091859
10757,0.0005675172458411207
10758,0.0012908504010389703
10759,0.0004879289674348046
10760,0.00015362008270003157
10761,0.9862984870423807
10762,0.938978149107227
10763,0.9476948956873527
10764,0.9877012061394363
10765,0.0009957022662205218
10766,0.1096786774814931
10767,0.99744469455076
10768,0.9886585133007644
10769,0.0028255179904732148
10770,0.0008408810731507
10771,0.00065135236663152
10772,0.995838858182178
10773,0.008904410621817373
10774,0.7319355849166282
10775,0.6784058278881583
10776,0.7747769550275214
10777,0.010379214236279159
10778,0.9916505000903552
10779,0.973601005431405
10780,0.983663726440521
10781,0.9928800082263404
10782,0.010128627209525714
10783,0.002613722777908591
10784,0.9884904711449665
10785,0.9647226899630448
10786,0.00030010800766801216
10787,0.9745890242949274
10788,0.9141315777648735
10789,0.0005122322209660153
10790,0.9363316370239826
10791,0.9726253272302895
10792,0.9962678158562375
10793,0.9965290104243953
10794,0.9965290104243953
10795,0.9840301249609951
10796,0.9906773532258715
10797,0.015956204715838706
10798,0.012235076153702567
10799,0.9798574433074393
10800,0.012600436522930821
10801,0.009468240214271863
10802,0.009344406120628684
10803,0.0005162124720678487
10804,0.9992503646393335
10805,0.00018178023831126377
10806,0.991687511611515
10807,0.003392771413202615
10808,0.9944886937980835
10809,0.9894018308817909
10810,0.00011321730739910056
10811,0.0002911442292989631
10812,0.9981010421464738
10813,0.00011967216928846732
10814,3.258582333202242e-05
10815,0.9904464940687558
10816,0.0010707130742628455
10817,0.8033053672809366
10818,0.9919040375555987
10819,0.0003895288666776514
10820,0.9856235009652113
10821,0.00027276391387402705
10822,0.00016692443974215108
10823,0.9914219906260083
10824,0.00022716072818610615
10825,0.007797182118435375
10826,0.011028737808132984
10827,0.9965952002271458
10828,0.9950655888727095
10829,0.016996678058206573
10830,0.020111897374141496
10831,0.9849548843497148
10832,0.9962380092547573
10833,0.019151856651646697
10834,0.0013415749490850537
10835,0.006836128933012828
10836,0.9981136893434279
10837,0.09220658240296846
10838,0.06948281427245696
10839,0.0003136768735857151
10840,0.9162272281612974
10841,0.0016716668143073002
10842,0.003907488702735773
10843,0.0017961935673227818
10844,0.9846547992449162
10845,0.9948028978228771
10846,0.9901237850581539
10847,0.985246039120135
10848,0.0006016255275683046
10849,0.985449783099343
10850,0.9878241622512702
10851,0.002510646284887009
10852,0.9893760750744589
10853,0.9572579726424676
10854,0.9829954322231753
10855,0.9922848866418166
10856,0.9775640831091273
10857,0.013608717280677696
10858,0.9971904440528011
10859,0.0005315383995656242
10860,0.0015324526249490985
10861,0.00029427983946951776
10862,0.00475246520089789
10863,0.007237965240012351
10864,0.993741664596666
10865,0.9949266910444214
10866,0.0001816267902319277
10867,0.0005358506172373481
10868,0.011034177128252613
10869,0.00099096249117797
10870,0.007934922104665018
10871,0.9967111448863832
10872,0.00046698055173351053
10873,0.001628484851413013
10874,0.9975045058440685
10875,0.9949448980566317
10876,0.07978104938035571
10877,0.9704160490311551
10878,0.9938346932258622
10879,0.0010436574812237606
10880,0.0014680529843757342
10881,0.9554051499462777
10882,0.9798541529622522
10883,0.0009728588558202628
10884,0.004014517595212527
10885,0.98901016571993
10886,0.8672691367970394
10887,0.0010320931950106146
10888,0.9685984898885053
10889,0.9405926883020139
10890,0.9662191073234127
10891,0.9819028752995491
10892,0.9902347317796133
10893,0.29407852188304506
10894,0.96725309221244
10895,0.9770103650667954
10896,0.9967804264043902
10897,0.9945521303352555
10898,0.0009954015661678178
10899,0.007228887211099796
10900,0.9980813895923181
10901,0.9309245173652769
10902,0.9808189358424461
10903,0.00015099024749828412
10904,0.9955413216688566
10905,0.9968577350928383
10906,0.9848081149648156
10907,0.008184658888737683
10908,0.00013501289907466013
10909,0.15669369332032332
10910,9.442849944794773e-05
10911,0.9662509062368733
10912,0.9747845162057489
10913,0.9975774310211903
10914,0.0018978271462072906
10915,0.9822363671139931
10916,0.00737694577664844
10917,0.9946966628715848
10918,0.9878621940315909
10919,0.001077323269752801
10920,0.9936405707826953
10921,0.8540961079795066
10922,0.9085188773337938
10923,0.8289421137022728
10924,0.9732261093960117
10925,0.987968591483655
10926,0.001340547444772394
10927,0.0002156037655578391
10928,0.015624180595933308
10929,0.9720867156196891
10930,0.9729248544864326
10931,0.023149358571871097
10932,0.9964674571192644
10933,0.9644739031008509
10934,0.984600184539185
10935,0.9201038951282768
10936,0.01735210557271694
10937,0.0006141376734334262
10938,0.493364456010704
10939,0.9962987342116241
10940,0.9903750560383523
10941,0.001142352120710092
10942,0.00032391286499296033
10943,0.0006220208336278649
10944,0.00042035559257545645
10945,0.004366424291157378
10946,0.9704886096049478
10947,0.9709602820972145
10948,0.0058739939143449
10949,0.9895344952092786
10950,0.0002605770168138017
10951,0.00011292618307448367
10952,0.9895710917904805
10953,0.000351489504382909
10954,0.9871420467496075
10955,0.00032205777994887095
10956,0.00041559074612484623
10957,0.0003185646138058771
10958,0.0004153300049016067
10959,0.00032874663352625065
10960,0.9820756728711542
10961,0.9860154329349184
10962,0.0003221450356190998
10963,0.00026099980078772377
10964,0.008634413491069259
10965,0.00015095345896950937
10966,0.9951737944155491
10967,0.9927232593862196
10968,0.000151193076108171
10969,0.9879326476123792
10970,0.003865055741418412
10971,0.010819042471774171
10972,0.00128629720531771
10973,0.9825150077209978
10974,0.005197933064685311
10975,0.9905851290326412
10976,0.9920305647537141
10977,0.9933755961312961
10978,0.990624716141515
10979,0.9051430396930463
10980,0.003006164526182694
10981,0.008226678119994894
10982,0.9964462309222959
10983,0.9945680984381013
10984,0.0016859100388367586
10985,0.00011243445289975118
10986,0.9944842409782726
10987,0.9968869655402905
10988,0.0022837769020375223
10989,0.0017819586177428262
10990,0.006291915809765289
10991,0.0005461800499098402
10992,0.00014572953620774264
10993,0.9909461109031327
10994,0.0005156292043934434
10995,0.012868157429373889
10996,0.9876341893854714
10997,0.011433201442199278
10998,0.9954087009454666
10999,0.9938412682742896
11000,0.0003672237500090852
11001,0.9880456265164721
11002,0.9396616067707854
11003,0.0011597662622990213
11004,0.9886657240433575
11005,0.9787241195170914
11006,0.002414207108252267
11007,0.9912231992136972
11008,0.0002620088684120337
11009,0.9973310352521233
11010,0.9970781159399309
11011,0.9619314261443233
11012,0.9470077512703968
11013,0.0011302973275024038
11014,0.9872884877923545
11015,0.005903172474374627
11016,0.00038976841065494725
11017,0.9741623355217393
11018,0.006305404734243306
11019,0.997887573045422
11020,0.0005281157034852148
11021,0.9870089834670359
11022,0.9984764819478261
11023,0.05189690912794872
11024,0.001308722652557968
11025,0.9884241873430035
11026,0.9860206847329429
11027,0.012189856624923414
11028,0.003974100459772492
11029,0.9935200968975183
11030,0.9557192123498606
11031,0.9881392528422012
11032,0.994152434267054
11033,0.9931183195925533
11034,7.329541370775658e-05
11035,7.952724479303832e-05
11036,0.9715347548288807
11037,0.9231539244200464
11038,0.9914735968826814
11039,0.9722246053226549
11040,0.0014204013605269808
11041,0.9686413772412272
11042,0.0019671200982745675
11043,0.9957389859164512
11044,0.0011710288500267503
11045,0.0006104686324823408
11046,0.9814288396635611
11047,0.9892094439977411
11048,0.9407302398236626
11049,0.9658552679604202
11050,0.9978682698334953
11051,0.9720346824466535
11052,0.00016611312395819667
11053,0.0006553267521480183
11054,0.0008467872722287823
11055,0.0054942858330797595
11056,0.0007181028133358902
11057,0.0014309195787181744
11058,0.00012511587182397553
11059,0.0005916203216592792
11060,0.0035569179148871033
11061,0.006359380580439654
11062,0.0002182147021228482
11063,0.9957066460979433
11064,0.9956442080992876
11065,0.9846598181147529
11066,0.9903335672619702
11067,0.9844944297672343
11068,0.9880336714374952
11069,0.0004763161720941755
11070,0.04370257875331338
